Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Calculated_Revenue,Calculated_Profit,Profit_Per_Hectare,Cost_Per_Hectare,Revenue_Per_Hectare,Profit_Margin_Pct,Is_Profitable,NPK_Total_kg_ha,Water_Used_Per_Ha_m3
SF10077,Gujarat,0.0,Rice,Kharif,9.53,895.9,29.3,69.4,6.7,6.55,33.2,97.8,56.4,132.2,Flood,194.7,4.54,0.82,3.51,33.45,24003,693617,802900,109283,15015,2.228,46.1,802900.3500000001,109283,11467.261280167892,72782.47639034627,84249.73767051417,13.611034998131771,True,286.4,1575.5508919202518
SF10078,Punjab,0.0,Rice,Kharif,12.47,752.1,30.0,79.9,7.6,5.69,35.2,107.1,72.0,59.2,Drip,302.2,3.21,0.83,1.21,15.09,20835,870507,314400,-556107,17522,0.861,52.0,314400.15,-556107,-44595.58941459502,69808.09943865276,25212.510024057738,-176.87881679389312,False,238.3,1405.1323175621492
SF10079,Madhya Pradesh,0.0,Chilli,Rabi,10.0,288.6,23.8,61.1,6.9,6.65,26.4,151.5,67.7,182.6,Flood,154.3,1.94,0.9,2.18,21.8,106176,681239,2314637,1633398,6656,3.275,48.4,2314636.8000000003,1633398,163339.8,68123.9,231463.7,70.56821436795488,True,401.79999999999995,665.6
SF10080,Karnataka,0.0,Sugarcane,Zaid,9.29,353.9,30.6,46.8,9.1,7.31,8.4,126.5,100.8,101.3,Rainfed,167.2,3.45,0.9,33.55,311.68,3955,541528,1232694,691166,8213,37.95,31.2,1232694.4000000001,691166,74398.9235737352,58291.49623250808,132690.4198062433,56.06955172978858,True,328.6,884.0688912809474
SF10081,Gujarat,0.0,Wheat,Rabi,9.89,336.6,21.1,47.1,7.6,6.98,21.9,131.3,60.5,132.2,Drip,137.0,6.19,0.7,2.45,24.23,24188,543083,586075,42992,4311,5.621,31.4,586075.24,42992,4347.017189079878,54912.335692618806,59259.35288169868,7.335579917246086,True,324.0,435.8948432760364
SF10082,Madhya Pradesh,0.0,Chilli,Kharif,4.98,840.8,28.0,70.9,7.9,5.66,28.3,134.4,46.7,94.8,Flood,151.4,7.02,0.77,0.6,2.99,101883,291542,304630,13088,4366,0.685,53.4,304630.17000000004,13088,2628.1124497991964,58542.57028112449,61170.68273092369,4.296359518103929,True,275.90000000000003,876.7068273092369
SF10083,Andhra Pradesh,0.0,Sugarcane,Rabi,2.46,629.3,23.5,47.5,8.9,6.32,27.2,158.9,44.2,116.8,Rainfed,139.4,6.41,0.83,49.52,121.82,3654,165909,445130,279221,2611,46.656,35.2,445130.27999999997,279221,113504.47154471544,67442.68292682926,180947.15447154472,62.7279671107317,True,319.90000000000003,1061.3821138211383
SF10084,Karnataka,0.0,Pulses,Rabi,7.06,347.6,24.4,51.4,6.9,6.69,19.7,121.2,40.0,78.1,Sprinkler,128.3,4.81,0.76,1.01,7.13,74942,364864,534336,169472,2392,2.981,44.1,534336.46,169472,24004.532577903683,51680.453257790374,75684.98583569405,31.716373218349503,True,239.29999999999998,338.81019830028333
SF10085,Telangana,0.0,Wheat,Rabi,14.18,306.6,24.3,49.5,7.9,6.68,24.0,161.0,49.7,135.6,Rainfed,173.4,9.13,0.9,2.54,36.02,22904,958688,825002,-133686,4746,7.59,33.9,825002.0800000001,-133686,-9427.785613540198,67608.46262341326,58180.67700987306,-16.204324353153083,False,346.29999999999995,334.6967559943583
SF10086,Telangana,0.0,Rice,Kharif,11.43,1007.5,27.9,63.6,6.3,6.4,26.3,83.8,47.9,124.7,Flood,249.6,2.55,0.98,3.33,38.06,17866,836159,679980,-156179,17890,2.127,54.5,679979.9600000001,-156179,-13663.95450568679,73154.76815398075,59490.813648293966,-22.96817553457455,False,256.4,1565.1793525809273
SF10087,Gujarat,0.0,Wheat,Kharif,2.94,999.5,31.1,77.8,8.0,6.92,39.9,143.0,51.8,94.6,Sprinkler,132.4,4.74,0.9,2.65,7.79,24206,176531,188565,12034,1608,4.845,48.3,188564.74,12034,4093.197278911565,60044.55782312925,64137.75510204082,6.381884230901812,True,289.4,546.9387755102041
SF10088,Madhya Pradesh,0.0,Chilli,Kharif,5.72,931.0,28.2,70.2,8.9,6.93,27.8,77.7,68.9,107.2,Rainfed,236.9,5.57,0.8,1.98,11.33,109884,453409,1244986,791577,1628,6.959,55.9,1244985.72,791577,138387.58741258743,79267.3076923077,217654.8951048951,63.58119689699322,True,253.8,284.61538461538464
SF10089,Andhra Pradesh,0.0,Chilli,Kharif,13.29,782.6,22.9,55.5,5.9,6.55,37.3,80.3,58.6,92.0,Rainfed,106.8,8.08,0.82,2.19,29.11,92503,635701,2692762,2057061,4522,6.437,34.3,2692762.33,2057061,154782.61851015803,47833.03235515425,202615.6508653123,76.39223221361561,True,230.9,340.25583145221975
SF10090,Madhya Pradesh,0.0,Rice,Rabi,13.57,281.2,24.2,49.5,7.6,6.53,20.7,121.1,51.8,83.1,Drip,207.9,4.54,0.99,3.39,46.0,19221,896302,884166,-12136,20830,2.208,37.6,884166.0,-12136,-894.3257184966839,66050.25792188651,65155.93220338983,-1.3725929293820391,False,255.99999999999997,1535.0036845983786
SF10091,Telangana,0.0,Cotton,Rabi,10.09,599.6,23.8,66.7,8.0,6.04,28.3,122.9,81.9,73.5,Drip,173.1,7.97,0.8,1.39,14.03,60616,643648,850442,206794,5719,2.453,46.4,850442.48,206794,20494.945490584738,63790.683845391475,84285.62933597622,24.316061530357157,True,278.3,566.798810703667
SF10092,Gujarat,0.0,Pulses,Rabi,12.32,683.4,29.7,37.8,7.5,6.7,21.8,111.9,54.0,65.2,Flood,117.7,5.41,0.91,1.58,19.47,58916,727065,1147095,420030,5323,3.658,35.7,1147094.52,420030,34093.344155844155,59015.01623376623,93108.36038961039,36.61684516103723,True,231.10000000000002,432.06168831168833
SF10093,Gujarat,0.0,Sugarcane,Kharif,12.74,973.7,29.9,57.5,7.4,6.65,25.8,110.1,57.6,89.8,Drip,134.0,4.39,0.72,70.23,894.73,3671,856862,3284554,2427692,18596,48.114,51.9,3284553.83,2427692,190556.67189952903,67257.61381475667,257814.2857142857,73.91237897139155,True,257.5,1459.6546310832025
SF10094,Punjab,0.0,Rice,Zaid,10.27,460.2,31.7,44.2,9.0,6.64,17.3,118.0,55.5,112.6,Flood,247.2,5.92,0.79,3.27,33.58,24002,766612,805987,39375,18301,1.835,17.1,805987.1599999999,39375,3833.98247322298,74645.76436222006,78479.74683544305,4.885314527405528,True,286.1,1781.9863680623175
SF10095,Maharashtra,0.0,Groundnut,Kharif,4.03,1096.7,27.3,82.9,7.6,6.48,32.8,146.1,40.3,82.4,Rainfed,232.1,6.66,0.77,1.5,6.04,64834,258458,391597,133139,731,8.263,59.4,391597.36,133139,33036.97270471464,64133.49875930521,97170.47146401985,33.998983649006504,True,268.79999999999995,181.3895781637717
SF10096,Gujarat,0.0,Pulses,Kharif,3.76,950.0,25.5,84.0,5.8,6.33,33.7,140.9,62.8,130.3,Flood,150.0,3.28,0.95,1.21,4.55,70036,223965,318664,94699,1828,2.489,56.8,318663.8,94699,25185.90425531915,59565.15957446809,84751.06382978724,29.71750809630206,True,334.0,486.1702127659575
SF10097,Tamil Nadu,0.0,Pulses,Kharif,10.41,585.6,29.2,70.1,7.1,7.64,34.6,98.5,72.5,135.0,Drip,164.5,4.97,0.96,0.55,5.73,82936,684024,475223,-208801,3010,1.904,45.5,475223.28,-208801,-20057.732949087414,65708.35734870317,45650.62439961575,-43.93747777359261,False,306.0,289.1450528338136
SF10098,Maharashtra,0.0,Groundnut,Kharif,9.1,652.8,25.0,77.5,7.6,7.23,29.9,98.3,42.8,126.9,Rainfed,253.1,3.82,0.79,1.42,12.92,53588,545378,692357,146979,2681,4.819,61.5,692356.96,146979,16151.538461538463,59931.64835164836,76083.18681318681,21.22878803854081,True,268.0,294.61538461538464
SF10099,Madhya Pradesh,0.0,Pulses,Kharif,9.9,1121.7,27.6,75.5,6.1,6.85,39.5,107.2,89.9,103.5,Flood,167.8,4.7,0.87,1.06,10.49,88373,588226,927033,338807,4884,2.148,64.1,927032.77,338807,34222.92929292929,59416.767676767675,93639.69696969696,36.547458396842394,True,300.6,493.3333333333333
SF10100,Madhya Pradesh,0.0,Wheat,Rabi,13.36,297.6,24.5,63.9,6.4,6.15,22.1,95.1,28.5,132.6,Flood,283.0,4.95,0.74,1.66,22.18,24589,908232,545384,-362848,9398,2.36,45.9,545384.02,-362848,-27159.28143712575,67981.4371257485,40822.155688622755,-66.53073797544482,False,256.2,703.4431137724551
SF10101,Andhra Pradesh,0.0,Pulses,Rabi,3.05,585.1,23.0,51.5,7.4,6.26,31.6,142.0,76.6,138.3,Flood,147.9,7.39,0.68,1.09,3.32,67572,207017,224339,17322,1492,2.225,31.3,224339.03999999998,17322,5679.344262295082,67874.4262295082,73553.77049180328,7.721350277927601,True,356.9,489.1803278688525
SF10102,Karnataka,0.0,Wheat,Rabi,9.06,482.6,22.6,51.9,7.9,6.41,18.2,93.4,105.9,132.8,Flood,227.7,4.34,0.95,2.21,20.02,26429,549864,529109,-20755,5961,3.358,30.4,529108.58,-20755,-2290.8388520971303,60691.39072847682,58400.551876379686,-3.9226321986584995,False,332.1,657.9470198675497
SF10103,Punjab,0.0,Pulses,Rabi,4.45,703.6,21.8,52.5,5.7,6.48,28.3,121.8,57.4,115.6,Drip,193.1,2.63,0.69,1.35,6.01,86409,250066,519318,269252,1388,4.33,53.0,519318.08999999997,269252,60506.06741573034,56194.60674157303,116700.67415730337,51.84723040603253,True,294.79999999999995,311.91011235955057
SF10104,Tamil Nadu,0.0,Maize,Kharif,2.35,679.8,30.6,66.0,5.8,7.17,31.4,88.1,67.2,89.4,Sprinkler,193.7,3.09,0.85,3.51,8.25,16408,157988,135366,-22622,1402,5.884,42.8,135366.0,-22622,-9626.382978723404,67228.93617021276,57602.55319148936,-16.711729681012958,False,244.70000000000002,596.595744680851
SF10105,Gujarat,0.0,Wheat,Zaid,12.3,80.0,30.5,61.2,10.2,5.44,16.8,100.3,53.0,125.6,Flood,302.3,5.9,0.87,0.3,3.69,26773,1063989,98792,-965197,9826,0.376,31.3,98792.37,-965197,-78471.30081300813,86503.17073170732,8031.869918699186,-976.999149728723,False,278.9,798.8617886178861
SF10106,Telangana,0.0,Groundnut,Kharif,13.44,981.1,27.2,78.8,8.2,6.5,25.0,114.7,39.9,76.1,Rainfed,194.3,6.1,0.9,1.79,24.06,52927,857391,1273424,416033,3856,6.24,55.7,1273423.6199999999,416033,30954.83630952381,63793.97321428572,94748.80952380953,32.67042242018369,True,230.7,286.9047619047619
SF10107,Madhya Pradesh,0.0,Groundnut,Zaid,11.21,241.9,32.0,37.0,9.3,7.28,21.3,119.5,42.9,98.4,Drip,347.9,10.76,0.89,1.0,11.21,58908,979301,660359,-318942,4291,2.612,5.0,660358.68,-318942,-28451.561106155215,87359.58965209633,58908.02854594112,-48.298274120591984,False,260.8,382.78322925958963
SF10108,Maharashtra,0.0,Groundnut,Kharif,0.73,758.7,29.5,95.0,5.0,5.2,25.6,75.5,44.9,89.9,Drip,172.9,3.64,0.9,0.3,0.22,52598,44813,11572,-33241,301,0.731,59.5,11571.56,-33241,-45535.61643835616,61387.67123287672,15852.054794520549,-287.2537158658832,False,210.3,412.32876712328766
SF10109,Maharashtra,0.0,Cotton,Rabi,11.07,248.7,26.3,49.9,8.4,6.13,38.1,164.6,41.2,153.2,Drip,205.6,3.36,0.86,1.19,13.17,70978,655991,934780,278789,6911,1.906,44.5,934780.26,278789,25184.191508581753,59258.44625112918,84442.63775971092,29.82402276471469,True,359.0,624.2999096657633
SF10110,Telangana,0.0,Maize,Rabi,4.05,478.5,23.1,73.2,8.5,7.09,23.2,130.0,50.9,120.0,Drip,341.6,6.2,0.85,3.95,16.0,19804,279751,316864,37113,2055,7.786,44.9,316864.0,37113,9163.703703703704,69074.32098765433,78238.02469135803,11.712595940214097,True,300.9,507.40740740740745
SF10111,Maharashtra,0.0,Pulses,Kharif,13.42,926.2,26.6,80.5,6.5,6.69,30.1,156.0,88.3,98.3,Drip,96.2,4.16,0.89,1.73,23.22,73297,584910,1701956,1117046,3763,6.171,58.5,1701956.3399999999,1117046,83237.40685543964,43584.9478390462,126822.35469448584,65.6330715952704,True,342.6,280.40238450074514
SF10112,Andhra Pradesh,0.0,Groundnut,Rabi,5.8,410.9,23.5,51.4,6.3,7.08,27.4,141.7,76.5,73.7,Drip,181.6,5.67,0.7,1.89,10.96,66100,384950,724456,339506,2058,5.326,42.7,724456.0,339506,58535.51724137931,66370.68965517242,124906.20689655172,46.86357763618494,True,291.9,354.82758620689657
SF10113,Andhra Pradesh,0.0,Maize,Rabi,1.03,489.2,18.4,58.0,9.3,6.25,21.8,128.1,48.7,103.4,Rainfed,98.1,7.9,0.66,2.44,2.51,21424,60695,53774,-6921,291,8.625,20.3,53774.24,-6921,-6719.417475728155,58927.18446601942,52207.76699029126,-12.870532227470525,False,280.20000000000005,282.5242718446602
SF10114,Tamil Nadu,0.0,Sugarcane,Rabi,14.35,740.8,24.8,72.5,7.9,7.0,26.3,87.3,30.2,107.6,Sprinkler,147.1,2.23,0.92,58.06,833.16,3807,847509,3171840,2324331,27123,30.718,64.2,3171840.1199999996,2324331,161974.2857142857,59059.8606271777,221034.14634146343,73.28020959443099,True,225.1,1890.1045296167247
SF10115,Andhra Pradesh,0.0,Pulses,Kharif,11.89,937.3,22.8,72.9,6.8,6.89,23.1,61.3,62.8,140.9,Rainfed,174.4,1.89,0.69,0.99,11.77,74584,840145,877854,37709,2683,4.387,64.9,877853.6799999999,37709,3171.488645920942,70659.79814970563,73831.28679562657,4.295589015941148,True,265.0,225.65180824222034
SF10116,Tamil Nadu,0.0,Rice,Rabi,0.58,566.9,21.6,51.7,8.2,5.41,17.8,141.3,71.4,133.8,Drip,221.4,7.55,0.94,0.5,0.29,22660,40401,6571,-33830,849,0.342,37.1,6571.4,-33830,-58327.58620689656,69656.89655172414,11329.310344827587,-514.8379242124486,False,346.5,1463.793103448276
SF10117,Andhra Pradesh,0.0,Maize,Kharif,13.77,850.2,31.2,57.4,8.3,5.8,29.8,109.1,57.8,140.6,Flood,129.9,2.9,0.92,1.43,19.69,21209,705327,417605,-287722,8861,2.222,55.4,417605.21,-287722,-20894.843863471317,51222.00435729848,30327.160493827163,-68.89812143053842,False,307.5,643.5003631082062
SF10118,Andhra Pradesh,0.0,Rice,Zaid,13.6,327.7,26.9,42.8,10.0,7.34,15.7,118.0,32.6,59.6,Sprinkler,235.3,6.63,0.67,1.54,20.94,20763,955996,434777,-521219,20384,1.027,31.4,434777.22000000003,-521219,-38324.92647058824,70293.82352941176,31968.89705882353,-119.88191647672255,False,210.2,1498.8235294117646
SF10119,Karnataka,0.0,Pulses,Rabi,11.2,346.3,23.4,32.4,7.2,6.91,25.0,129.4,34.7,104.6,Sprinkler,129.0,6.4,0.81,1.12,12.54,69488,668822,871380,202558,3842,3.264,32.6,871379.5199999999,202558,18085.535714285714,59716.25000000001,77801.78571428572,23.24565631527003,True,268.70000000000005,343.03571428571433
SF10120,Karnataka,0.0,Groundnut,Kharif,13.76,968.7,27.3,71.1,5.7,6.88,27.0,96.8,62.5,128.4,Sprinkler,232.2,1.55,0.88,1.91,26.28,40712,964006,1069911,105905,7261,3.619,74.9,1069911.36,105905,7696.584302325581,70058.57558139534,77755.15988372093,9.89848688348844,True,287.70000000000005,527.6889534883721
SF10121,Gujarat,0.0,Groundnut,Kharif,11.46,619.1,24.5,83.3,6.6,6.71,30.4,84.1,46.5,113.3,Rainfed,184.4,4.84,0.84,2.07,23.72,65653,811732,1557289,745557,2898,8.185,60.2,1557289.16,745557,65057.32984293193,70831.76265270506,135889.09249563699,47.87531408749436,True,243.89999999999998,252.87958115183244
SF10122,Maharashtra,0.0,Cotton,Kharif,3.26,896.1,34.8,69.5,7.2,5.55,26.4,63.3,59.8,144.8,Sprinkler,164.3,4.67,0.98,0.3,0.98,57631,193353,56478,-136875,2439,0.402,51.3,56478.38,-136875,-41986.19631901841,59310.73619631902,17324.539877300616,-242.35100393073407,False,267.9,748.159509202454
SF10123,Madhya Pradesh,0.0,Rice,Rabi,4.65,227.6,24.9,55.9,6.8,7.8,26.3,97.5,96.6,97.0,Flood,162.3,3.82,0.95,0.66,3.07,26404,294129,81060,-213069,8874,0.346,36.6,81060.28,-213069,-45821.290322580644,63253.54838709677,17432.25806451613,-262.8534418948927,False,291.1,1908.3870967741934
SF10124,Punjab,0.0,Pulses,Kharif,2.54,499.7,29.6,76.4,7.2,7.74,30.7,112.7,42.4,125.0,Drip,201.3,4.02,0.97,0.4,1.02,73000,182833,74460,-108373,895,1.14,51.3,74460.0,-108373,-42666.535433070865,71981.49606299213,29314.96062992126,-145.54525919957024,False,280.1,352.3622047244094
SF10125,Madhya Pradesh,0.0,Pulses,Kharif,14.46,763.3,32.5,77.0,6.3,7.23,27.2,158.4,51.1,56.6,Rainfed,206.5,4.14,0.97,0.78,11.28,79479,1012756,896523,-116233,2927,3.854,65.4,896523.12,-116233,-8038.243430152143,70038.45089903181,62000.207468879664,-12.964865374340647,False,266.1,202.4204702627939
SF10126,Maharashtra,0.0,Chilli,Rabi,8.45,575.8,24.3,57.8,7.5,7.02,18.5,115.2,67.5,125.0,Sprinkler,197.3,4.51,0.93,2.34,19.77,90018,532885,1779656,1246771,5842,3.384,57.1,1779655.8599999999,1246771,147546.86390532544,63063.31360946746,210610.17751479291,70.05685368408277,True,307.7,691.3609467455622
SF10127,Telangana,0.0,Wheat,Rabi,3.75,99.6,27.2,56.7,6.8,6.08,26.1,160.8,66.3,46.8,Rainfed,101.6,4.45,0.97,1.6,6.0,23135,192862,138810,-54052,1165,5.15,41.7,138810.0,-54052,-14413.866666666667,51429.86666666667,37016.0,-38.93955766875585,False,273.90000000000003,310.6666666666667
SF10128,Tamil Nadu,0.0,Wheat,Rabi,11.28,281.9,23.4,69.3,7.4,6.62,27.2,154.3,28.4,95.3,Rainfed,154.9,5.89,0.68,2.24,25.27,27337,702245,690806,-11439,3065,8.245,31.0,690805.99,-11439,-1014.0957446808511,62255.76241134752,61241.66666666667,-1.6558918133310945,False,278.0,271.7198581560284
SF10129,Maharashtra,0.0,Maize,Rabi,10.33,606.2,21.7,46.6,9.5,6.73,33.2,121.8,60.8,92.8,Drip,166.9,3.5,0.84,4.89,50.51,19769,685674,998532,312858,5130,9.846,48.8,998532.19,312858,30286.350435624394,66376.96030977735,96663.31074540174,31.331795075170348,True,275.4,496.6118102613746
SF10130,Maharashtra,0.0,Pulses,Rabi,3.95,296.0,23.2,68.3,8.3,6.93,17.0,77.0,76.7,68.9,Sprinkler,114.9,9.35,0.74,1.01,3.99,86219,272305,344014,71709,1545,2.583,22.2,344013.81,71709,18154.177215189873,68937.97468354431,87092.15189873417,20.844791200358127,True,222.6,391.1392405063291
SF10131,Tamil Nadu,0.0,Wheat,Kharif,4.55,759.9,26.9,78.0,8.1,6.17,32.2,115.5,63.7,55.6,Flood,127.0,5.57,0.91,2.73,12.42,23075,292455,286592,-5863,3187,3.897,47.0,286591.5,-5863,-1288.5714285714287,64275.82417582418,62987.25274725275,-2.0457654086645825,False,234.79999999999998,700.4395604395605
SF10132,Karnataka,0.0,Cotton,Kharif,6.85,1044.5,26.3,73.7,7.1,7.12,31.5,153.5,70.0,88.9,Sprinkler,178.3,4.87,0.96,1.86,12.74,67026,398694,853911,455217,5482,2.324,46.2,853911.24,455217,66455.03649635037,58203.50364963504,124658.5401459854,53.30965405059778,True,312.4,800.2919708029198
SF10133,Telangana,0.0,Sugarcane,Kharif,3.83,1158.2,27.2,68.4,7.0,7.4,32.2,84.3,51.2,95.2,Sprinkler,252.4,5.08,0.82,29.47,112.87,3123,263380,352493,89113,6337,17.811,53.9,352493.01,89113,23267.10182767624,68767.62402088773,92034.72584856396,25.280785717730563,True,230.7,1654.5691906005222
SF10134,Telangana,0.0,Chilli,Rabi,5.69,765.3,22.2,56.6,7.4,6.42,21.5,139.4,72.6,128.8,Flood,227.4,5.88,0.87,1.88,10.7,117774,375375,1260182,884807,5136,2.083,37.9,1260181.7999999998,884807,155502.10896309314,65971.00175746925,221473.11072056237,70.21263595258462,True,340.8,902.6362038664323
SF10135,Tamil Nadu,0.0,Cotton,Rabi,8.33,537.6,20.5,63.2,7.2,7.31,30.0,126.6,82.2,98.2,Drip,201.8,3.16,0.7,1.11,9.25,62535,460863,578449,117586,5878,1.574,41.0,578448.75,117586,14115.96638655462,55325.69027611044,69441.65666266506,20.327807637319797,True,307.0,705.6422569027611
SF10136,Telangana,0.0,Cotton,Rabi,4.29,812.8,28.0,56.6,8.7,7.65,27.6,126.0,43.4,158.3,Rainfed,272.7,5.64,0.97,0.51,2.19,71950,281826,157570,-124256,1849,1.184,57.3,157570.5,-124256,-28964.102564102563,65693.70629370629,36729.60372960373,-78.85765056800153,False,327.70000000000005,431.002331002331
SF10137,Madhya Pradesh,0.0,Groundnut,Rabi,5.33,582.1,22.4,44.7,8.0,5.2,19.5,133.4,63.0,125.4,Flood,139.1,4.68,0.94,0.3,1.6,52984,278482,84774,-193708,3109,0.515,36.6,84774.40000000001,-193708,-36342.964352720446,52248.030018761725,15905.065666041275,-228.49930403189654,False,321.8,583.3020637898686
SF10138,Maharashtra,0.0,Wheat,Kharif,6.37,672.2,25.3,66.5,8.6,6.73,37.6,115.8,60.6,108.7,Drip,137.3,6.29,0.91,4.38,27.9,23998,417483,669544,252061,3243,8.603,46.9,669544.2,252061,39570.01569858713,65538.93249607536,105108.94819466247,37.64666698529148,True,285.1,509.10518053375193
SF10139,Telangana,0.0,Wheat,Rabi,13.3,752.6,26.9,45.1,8.4,5.74,24.4,154.8,81.9,91.4,Drip,124.1,4.74,0.76,1.49,19.82,22320,912967,442382,-470585,6473,3.062,30.3,442382.4,-470585,-35382.330827067664,68644.13533834586,33261.80451127819,-106.37525939120489,False,328.1,486.69172932330827
SF10140,Punjab,0.0,Wheat,Rabi,9.85,586.7,28.3,56.9,7.8,6.96,21.9,140.5,70.9,147.9,Flood,147.6,3.67,0.78,3.16,31.13,21067,752982,655816,-97166,7671,4.058,44.3,655815.71,-97166,-9864.568527918782,76444.87309644671,66580.30456852792,-14.816045964111884,False,359.3,778.7817258883249
SF10141,Tamil Nadu,0.0,Groundnut,Kharif,8.76,443.7,28.8,77.7,8.4,8.4,32.3,139.5,47.3,96.8,Drip,281.3,2.15,0.99,0.3,2.63,59496,557065,156474,-400591,4202,0.626,66.0,156474.47999999998,-400591,-45729.56621004566,63591.89497716895,17862.328767123287,-256.011222311694,False,283.6,479.68036529680364
SF10142,Madhya Pradesh,0.0,Wheat,Kharif,11.36,695.0,25.8,67.0,5.6,7.19,31.1,134.4,69.3,108.5,Rainfed,245.2,6.07,0.89,2.17,24.65,19736,649416,486492,-162924,3334,7.394,38.8,486492.39999999997,-162924,-14341.901408450705,57166.90140845071,42825.0,-33.489553785057105,False,312.2,293.48591549295776
SF10143,Andhra Pradesh,0.0,Wheat,Kharif,5.98,873.4,28.0,75.4,6.5,6.82,21.3,122.8,55.8,55.4,Rainfed,161.4,4.38,0.71,2.54,15.19,27576,333731,418879,85148,1807,8.406,49.4,418879.44,85148,14238.795986622072,55807.85953177257,70046.65551839465,20.327588635381577,True,234.0,302.17391304347825
SF10144,Tamil Nadu,0.0,Rice,Rabi,2.07,336.3,24.0,48.2,10.1,6.71,17.9,124.5,59.7,166.8,Sprinkler,147.6,2.53,0.74,3.98,8.24,20254,146114,166893,20779,2491,3.308,36.9,166892.96,20779,10038.16425120773,70586.4734299517,80624.63768115942,12.450492231549555,True,351.0,1203.3816425120774
SF10145,Gujarat,0.0,Chilli,Rabi,14.69,159.9,22.3,47.4,9.2,6.06,18.8,192.2,58.9,131.2,Flood,178.5,6.0,0.91,1.39,20.42,107756,1018941,2200378,1181437,12655,1.614,34.2,2200377.52,1181437,80424.57454050375,69362.89993192648,149787.47447243024,53.692456477932424,True,382.29999999999995,861.4703880190606
SF10146,Karnataka,0.0,Wheat,Kharif,13.57,922.3,28.0,87.4,6.0,6.07,27.3,111.3,54.5,104.8,Flood,184.9,6.25,0.74,1.98,26.87,20998,864572,564216,-300356,9147,2.938,48.1,564216.26,-300356,-22133.82461311717,63712.01179071481,41578.18717759764,-53.23422235455924,False,270.6,674.060427413412
SF10147,Telangana,0.0,Cotton,Rabi,11.52,537.2,26.2,63.9,7.0,7.63,22.4,121.3,44.7,124.1,Flood,159.7,9.77,0.72,0.66,7.6,65554,894553,498210,-396343,10714,0.709,35.4,498210.39999999997,-396343,-34404.774305555555,77652.17013888889,43247.395833333336,-79.55340117621084,False,290.1,930.0347222222223
SF10148,Madhya Pradesh,0.0,Chilli,Kharif,1.07,880.4,33.3,71.7,8.2,7.84,40.9,146.0,71.8,109.1,Flood,118.5,5.35,0.87,0.47,0.5,89501,71809,44750,-27059,742,0.674,47.4,44750.5,-27059,-25288.78504672897,67111.21495327102,41822.42990654206,-60.46703910614525,False,326.9,693.4579439252336
SF10149,Maharashtra,0.0,Groundnut,Rabi,2.86,108.0,27.9,78.3,9.4,6.97,23.2,153.2,85.1,100.1,Flood,166.9,4.18,0.78,1.49,4.26,59116,188358,251834,63476,1704,2.5,42.0,251834.15999999997,63476,22194.405594405594,65859.44055944057,88053.84615384616,25.205492506968874,True,338.4,595.8041958041958
SF10150,Telangana,0.0,Groundnut,Kharif,13.86,878.5,29.8,81.4,6.3,7.65,30.1,83.4,84.4,152.7,Flood,204.1,3.38,0.94,0.72,9.98,60346,1025521,602253,-423268,9248,1.079,70.8,602253.0800000001,-423268,-30538.81673881674,73991.41414141415,43452.59740259741,-70.28076240384024,False,320.5,667.2438672438673
SF10151,Punjab,0.0,Chilli,Rabi,2.99,587.0,27.9,46.2,8.2,6.5,20.2,141.7,74.9,51.5,Drip,320.8,5.61,0.99,3.02,9.03,80884,250199,730383,480184,1595,5.661,32.3,730382.5199999999,480184,160596.65551839463,83678.59531772575,244275.2508361204,65.74413698018711,True,268.1,533.4448160535117
SF10152,Maharashtra,0.0,Rice,Rabi,10.27,240.1,22.1,76.7,6.4,6.62,22.8,150.0,69.9,134.6,Sprinkler,164.7,4.52,0.96,3.2,32.86,17570,598738,577350,-21388,13621,2.412,30.7,577350.2,-21388,-2082.5705939629993,58299.70788704966,56217.137293086664,-3.704511994457435,False,354.5,1326.2901655306719
SF10153,Karnataka,0.0,Pulses,Kharif,8.5,634.4,23.6,52.2,6.1,7.95,28.8,159.3,50.2,143.5,Drip,151.5,4.78,0.72,0.31,2.64,67989,464484,179491,-284993,2785,0.948,35.0,179490.96000000002,-284993,-33528.58823529412,54645.17647058824,21116.58823529412,-158.77843457332122,False,353.0,327.6470588235294
SF10154,Punjab,0.0,Rice,Kharif,6.24,896.0,28.4,65.9,5.8,7.92,25.6,162.5,70.1,79.7,Drip,133.7,4.96,0.79,0.73,4.56,21168,314286,96526,-217760,8937,0.51,55.4,96526.07999999999,-217760,-34897.4358974359,50366.34615384615,15468.910256410256,-225.5972484097549,False,312.3,1432.2115384615383
